pedido_id,data_pedido,data_entrega,transportadora,cidade_origem,cidade_destino,prazo_estimado_dias,prazo_real_dias,custo_transporte,status_entrega
62531,06/03/2024,18/03/2024,Correios,Curitiba,da Rosa de Lima,10,12,93.13,Entregue
17211,09/08/2024,13/08/2024,Jadlog,Salvador,Souza Alegre,2,4,154.48,Em trânsito
32495,12/05/2024,22/05/2024,Jadlog,Recife,Viana de Cardoso,8,10,107.43,Entregue
1318,11/03/2024,18/03/2024,Correios,Recife,da Cruz,5,7,68.96,Entregue
24456,09/12/2024,17/12/2024,Azul Cargo,São Paulo,Lopes,8,8,175.75,Entregue
53221,01/04/2024,09/04/2024,Jadlog,Belo Horizonte,Mendes,8,8,124.52,Entregue
6272,08/06/2024,19/06/2024,Correios,Salvador,Vieira,9,11,160.03,Em trânsito
1004,28/11/2024,02/12/2024,Azul Cargo,Belo Horizonte,da Rosa,2,4,296.81,Entregue
35673,19/08/2024,28/08/2024,Jadlog,São Paulo,Lima do Campo,9,9,26.28,Entregue
451,25/12/2024,28/12/2024,Azul Cargo,Recife,da Costa da Praia,3,3,206.13,Entregue
64390,27/12/2024,01/01/2025,Loggi,São Paulo,da Mata,2,5,258.9,Entregue
42342,16/09/2024,19/09/2024,Loggi,Recife,Duarte do Oeste,4,3,220.73,Entregue
24248,18/11/2024,26/11/2024,Jadlog,Salvador,da Cunha,6,8,197.88,Entregue
33714,03/12/2024,08/12/2024,Correios,São Paulo,Castro de Carvalho,2,5,183.57,Entregue
16791,20/01/2024,26/01/2024,Azul Cargo,Salvador,da Cruz,4,6,108.34,Entregue
36627,07/06/2024,17/06/2024,Correios,Recife,Fernandes de Campos,7,10,57.54,Entregue
41002,15/07/2024,26/07/2024,Loggi,Recife,Peixoto,10,11,168.42,Entregue
65649,26/05/2024,02/06/2024,Correios,Curitiba,Pinto,5,7,290.88,Entregue
46266,09/11/2024,12/11/2024,Jadlog,São Paulo,Fernandes de Santos,3,3,84.08,Entregue
47092,26/02/2024,27/02/2024,Jadlog,Salvador,Fernandes do Campo,2,1,100.83,Em trânsito
36619,14/05/2024,22/05/2024,Correios,São Paulo,Farias,9,8,86.07,Entregue
33659,14/11/2024,19/11/2024,Loggi,Curitiba,Castro do Norte,3,5,234.17,Entregue
5429,26/12/2024,02/01/2025,Correios,São Paulo,da Luz,4,7,242.9,Entregue
16230,06/01/2024,17/01/2024,Jadlog,Salvador,Sales do Galho,10,11,61.57,Entregue
52232,06/09/2024,10/09/2024,Loggi,São Paulo,Santos,4,4,77.21,Entregue
50038,15/01/2024,21/01/2024,Loggi,São Paulo,Rezende das Flores,7,6,69.64,Entregue
58063,10/10/2024,18/10/2024,Azul Cargo,Belo Horizonte,Silva,9,8,281.6,Em trânsito
13654,28/12/2024,03/01/2025,Loggi,Recife,da Costa Verde,5,6,240.37,Entregue
29069,18/08/2024,24/08/2024,Correios,Recife,Melo do Oeste,3,6,187.74,Entregue
67179,23/08/2024,02/09/2024,Azul Cargo,Recife,da Mata de Rodrigues,7,10,239.37,Em trânsito
17437,27/11/2024,06/12/2024,Azul Cargo,Salvador,Fernandes das Pedras,10,9,181.3,Entregue
12507,23/08/2024,30/08/2024,Jadlog,Recife,Campos,4,7,83.18,Entregue
46921,05/03/2024,09/03/2024,Azul Cargo,São Paulo,Cunha do Galho,3,4,73.95,Em trânsito
3508,10/02/2024,22/02/2024,Azul Cargo,Recife,Cunha,10,12,257.69,Entregue
27025,28/07/2024,03/08/2024,Azul Cargo,Salvador,Nogueira de Souza,4,6,68.74,Entregue
14999,15/07/2024,24/07/2024,Loggi,Salvador,Melo do Galho,7,9,297.39,Entregue
49555,15/03/2024,18/03/2024,Azul Cargo,Salvador,Cunha,2,3,25.63,Entregue
36203,11/06/2024,20/06/2024,Correios,Belo Horizonte,Ramos de Fernandes,7,9,134.26,Entregue
43640,22/11/2024,30/11/2024,Loggi,Curitiba,Aragão,7,8,293.08,Entregue
65784,05/09/2024,15/09/2024,Correios,Curitiba,Moraes,9,10,169.7,Entregue
18564,03/07/2024,07/07/2024,Azul Cargo,Salvador,Alves,4,4,81.9,Entregue
56232,06/03/2024,15/03/2024,Correios,Recife,Azevedo do Galho,8,9,78.94,Entregue
43520,21/07/2024,03/08/2024,Loggi,Curitiba,Monteiro,10,13,69.38,Entregue
16094,21/04/2024,25/04/2024,Correios,Curitiba,Melo,3,4,121.98,Entregue
66683,10/12/2024,12/12/2024,Loggi,Curitiba,Nogueira do Campo,2,2,151.17,Entregue
32086,26/09/2024,30/09/2024,Loggi,Salvador,Freitas do Norte,2,4,128.29,Entregue
18665,24/01/2024,05/02/2024,Jadlog,Curitiba,Mendes,10,12,200.99,Em trânsito
27360,25/06/2024,26/06/2024,Correios,Recife,Viana,2,1,274.61,Entregue
20254,03/09/2024,13/09/2024,Azul Cargo,São Paulo,Peixoto,9,10,225.74,Entregue
38997,16/01/2024,23/01/2024,Jadlog,Salvador,Fernandes,4,7,27.93,Entregue
49184,23/02/2024,04/03/2024,Azul Cargo,Salvador,Costela,7,10,230.63,Entregue
26444,08/11/2024,17/11/2024,Loggi,Curitiba,Caldeira Verde,9,9,121.49,Entregue
22280,11/09/2024,20/09/2024,Loggi,Salvador,da Costa da Praia,9,9,56.31,Entregue
62446,06/01/2024,16/01/2024,Jadlog,Salvador,Cardoso das Flores,8,10,162.5,Entregue
48716,22/07/2024,30/07/2024,Jadlog,Recife,Ramos,8,8,234.75,Entregue
43074,08/08/2024,13/08/2024,Jadlog,Salvador,Farias das Pedras,6,5,286.51,Entregue
51622,13/06/2024,25/06/2024,Azul Cargo,Salvador,Cardoso,9,12,58.91,Entregue
13493,23/12/2024,26/12/2024,Correios,Salvador,Araújo,3,3,150.27,Entregue
34115,25/03/2024,07/04/2024,Loggi,Salvador,Vieira das Pedras,10,13,24.47,Entregue
56451,02/06/2024,08/06/2024,Correios,Belo Horizonte,Correia da Mata,7,6,126.52,Entregue
60336,14/02/2024,23/02/2024,Correios,Salvador,Vieira de Cavalcanti,6,9,102.25,Entregue
16948,07/01/2024,18/01/2024,Jadlog,São Paulo,Sales Paulista,9,11,236.04,Entregue
10677,07/06/2024,16/06/2024,Jadlog,Recife,das Neves de Moreira,6,9,279.15,Entregue
44743,11/12/2024,21/12/2024,Jadlog,Belo Horizonte,Silveira de da Mota,7,10,92.75,Entregue
26608,27/09/2024,29/09/2024,Jadlog,Curitiba,Azevedo do Galho,2,2,257.61,Entregue
32304,08/05/2024,17/05/2024,Loggi,São Paulo,Novaes de Ribeiro,7,9,155.78,Entregue
565,10/06/2024,16/06/2024,Azul Cargo,Curitiba,Farias do Galho,6,6,133.72,Entregue
7108,19/07/2024,27/07/2024,Azul Cargo,Belo Horizonte,Araújo Verde,9,8,142.83,Entregue
65703,20/07/2024,25/07/2024,Jadlog,Recife,Cardoso,2,5,277.63,Entregue
54175,15/09/2024,24/09/2024,Azul Cargo,Belo Horizonte,Cardoso das Flores,7,9,29.45,Entregue
38918,17/09/2024,25/09/2024,Loggi,Belo Horizonte,Nascimento,5,8,125.15,Entregue
63110,07/10/2024,18/10/2024,Azul Cargo,Salvador,da Luz Alegre,10,11,97.7,Entregue
62175,01/09/2024,04/09/2024,Loggi,Curitiba,Fogaça de Goiás,2,3,140.23,Entregue
1031,11/12/2024,20/12/2024,Jadlog,São Paulo,Martins de Santos,8,9,238.45,Entregue
12734,20/07/2024,22/07/2024,Correios,Salvador,Santos,2,2,211.11,Entregue
54195,11/10/2024,16/10/2024,Loggi,Belo Horizonte,Silveira de Novaes,4,5,231.14,Entregue
27829,09/11/2024,11/11/2024,Loggi,Recife,Viana,2,2,53.57,Entregue
17181,28/06/2024,07/07/2024,Azul Cargo,São Paulo,Melo,10,9,182.18,Entregue
20871,27/08/2024,01/09/2024,Correios,Recife,Castro,5,5,277.07,Entregue
29130,23/11/2024,03/12/2024,Loggi,São Paulo,Oliveira do Amparo,8,10,282.67,Em trânsito
31381,19/06/2024,26/06/2024,Azul Cargo,Belo Horizonte,Melo do Sul,4,7,183.11,Entregue
14449,13/01/2024,24/01/2024,Loggi,Recife,da Rosa,9,11,209.06,Entregue
66289,12/09/2024,16/09/2024,Jadlog,Curitiba,Barbosa de Silva,3,4,39.56,Entregue
44825,13/05/2024,18/05/2024,Loggi,Salvador,Farias,3,5,169.72,Entregue
21455,08/09/2024,10/09/2024,Azul Cargo,Belo Horizonte,Caldeira de Minas,3,2,80.7,Entregue
41574,20/12/2024,29/12/2024,Loggi,Salvador,Vieira de da Luz,6,9,177.94,Entregue
28745,05/09/2024,18/09/2024,Correios,São Paulo,Pires,10,13,153.52,Entregue
3716,07/08/2024,12/08/2024,Loggi,São Paulo,Nascimento da Prata,3,5,127.52,Em trânsito
8141,16/12/2024,18/12/2024,Azul Cargo,Curitiba,Aragão,3,2,263.57,Entregue
16592,26/12/2024,05/01/2025,Jadlog,Recife,da Luz,9,10,12.67,Entregue
37226,02/04/2024,14/04/2024,Azul Cargo,Belo Horizonte,Correia das Flores,10,12,108.02,Entregue
35323,05/10/2024,18/10/2024,Jadlog,Belo Horizonte,Fogaça,10,13,49.73,Entregue
45177,08/06/2024,10/06/2024,Loggi,Belo Horizonte,Araújo de Pinto,3,2,166.02,Entregue
35782,10/10/2024,23/10/2024,Jadlog,Belo Horizonte,Cardoso,10,13,29.6,Entregue
33353,28/01/2024,04/02/2024,Jadlog,Salvador,Barbosa,7,7,179.9,Entregue
30394,08/01/2024,15/01/2024,Azul Cargo,Belo Horizonte,Almeida de Minas,4,7,16.09,Entregue
41340,27/06/2024,06/07/2024,Correios,São Paulo,Cardoso,7,9,15.24,Entregue
49502,15/11/2024,27/11/2024,Loggi,Curitiba,Pires do Amparo,9,12,201.75,Entregue
16331,07/07/2024,11/07/2024,Azul Cargo,São Paulo,Oliveira da Serra,3,4,256.59,Entregue
45887,07/02/2024,17/02/2024,Loggi,Belo Horizonte,da Mota,8,10,214.09,Entregue
60499,26/06/2024,05/07/2024,Jadlog,São Paulo,Rezende de Rezende,8,9,30.04,Entregue
20218,11/08/2024,14/08/2024,Jadlog,Recife,da Cunha da Praia,4,3,254.45,Entregue
1737,23/01/2024,31/01/2024,Loggi,Belo Horizonte,Moreira do Sul,9,8,155.01,Entregue
995,14/10/2024,18/10/2024,Azul Cargo,Recife,Pereira,2,4,54.42,Entregue
63009,12/05/2024,17/05/2024,Correios,São Paulo,Sales,3,5,176.46,Entregue
47237,27/12/2024,07/01/2025,Jadlog,Belo Horizonte,Duarte,10,11,131.32,Em trânsito
50341,02/08/2024,07/08/2024,Loggi,Belo Horizonte,da Conceição de Campos,3,5,230.31,Entregue
39656,03/11/2024,07/11/2024,Jadlog,Belo Horizonte,da Luz Grande,2,4,132.57,Entregue
19439,20/09/2024,21/09/2024,Jadlog,Curitiba,Aragão,2,1,208.26,Entregue
35028,03/05/2024,13/05/2024,Jadlog,Belo Horizonte,da Costa das Pedras,9,10,268.34,Entregue
14410,23/11/2024,27/11/2024,Correios,Salvador,Melo do Sul,3,4,189.66,Entregue
33549,17/07/2024,29/07/2024,Loggi,Recife,Duarte de Monteiro,10,12,90.68,Entregue
63466,03/08/2024,08/08/2024,Loggi,São Paulo,Cunha,3,5,283.98,Entregue
16455,11/04/2024,18/04/2024,Azul Cargo,São Paulo,Vieira,4,7,131.51,Entregue
17253,10/10/2024,20/10/2024,Loggi,Curitiba,da Luz,7,10,284.34,Entregue
6529,06/12/2024,13/12/2024,Loggi,Salvador,Carvalho,8,7,280.17,Entregue
7286,10/06/2024,19/06/2024,Azul Cargo,Belo Horizonte,Lopes da Serra,6,9,163.91,Em trânsito
29862,17/09/2024,21/09/2024,Loggi,Recife,Castro do Galho,4,4,285.09,Entregue
57252,11/10/2024,21/10/2024,Azul Cargo,São Paulo,Costela,7,10,157.33,Entregue
13459,20/10/2024,29/10/2024,Azul Cargo,Salvador,da Luz de Novaes,7,9,109.58,Entregue
7768,09/03/2024,15/03/2024,Loggi,São Paulo,Pinto,3,6,157.24,Entregue
9936,24/04/2024,02/05/2024,Jadlog,Salvador,Dias de Minas,9,8,191.77,Entregue
7201,10/01/2024,17/01/2024,Jadlog,São Paulo,Souza do Galho,6,7,27.71,Entregue
4773,14/01/2024,18/01/2024,Jadlog,Salvador,Melo,4,4,70.64,Entregue
15573,17/11/2024,25/11/2024,Correios,Curitiba,Monteiro,5,8,53.76,Entregue
67171,21/08/2024,01/09/2024,Loggi,São Paulo,Melo das Pedras,10,11,246.19,Entregue
33648,20/10/2024,26/10/2024,Azul Cargo,São Paulo,Nascimento dos Dourados,4,6,139.61,Entregue
23981,04/06/2024,15/06/2024,Correios,São Paulo,Sales,8,11,66.96,Entregue
54726,19/05/2024,23/05/2024,Azul Cargo,Curitiba,Ferreira de Duarte,4,4,264.22,Entregue
24639,13/11/2024,21/11/2024,Loggi,Curitiba,da Rocha do Sul,9,8,232.23,Entregue
49632,01/09/2024,12/09/2024,Jadlog,Belo Horizonte,Vieira do Norte,9,11,71.38,Entregue
35264,15/07/2024,27/07/2024,Loggi,Curitiba,das Neves de Minas,10,12,236.57,Entregue
25435,27/03/2024,05/04/2024,Azul Cargo,São Paulo,Moreira,6,9,104.4,Entregue
19295,21/02/2024,02/03/2024,Azul Cargo,Curitiba,Gomes de da Costa,8,10,117.8,Entregue
47571,23/11/2024,26/11/2024,Correios,Salvador,Martins,2,3,194.02,Entregue
18239,13/01/2024,17/01/2024,Correios,Recife,Cardoso,5,4,52.31,Entregue
57737,22/12/2024,30/12/2024,Azul Cargo,Belo Horizonte,Ribeiro,6,8,163.53,Entregue
10063,15/12/2024,17/12/2024,Correios,Salvador,Melo do Sul,2,2,277.03,Entregue
30560,17/06/2024,20/06/2024,Azul Cargo,Salvador,da Rocha do Norte,2,3,112.03,Entregue
52631,28/12/2024,07/01/2025,Jadlog,Salvador,Araújo,7,10,241.24,Entregue
21392,21/07/2024,30/07/2024,Loggi,Belo Horizonte,da Luz,6,9,210.83,Entregue
51813,25/07/2024,06/08/2024,Azul Cargo,Curitiba,Jesus dos Dourados,9,12,208.57,Entregue
56137,16/08/2024,24/08/2024,Jadlog,Curitiba,Pires do Norte,5,8,100.0,Entregue
2917,10/09/2024,21/09/2024,Correios,Recife,Farias,10,11,244.52,Entregue
434,16/11/2024,21/11/2024,Azul Cargo,Curitiba,Campos,2,5,201.22,Entregue
53722,17/04/2024,22/04/2024,Azul Cargo,Salvador,Cardoso Alegre,6,5,249.18,Entregue
28187,09/11/2024,15/11/2024,Correios,Recife,Ribeiro das Flores,3,6,159.71,Entregue
49736,25/06/2024,04/07/2024,Correios,Recife,Fogaça,7,9,266.17,Entregue
32980,03/01/2024,07/01/2024,Correios,São Paulo,Aragão de Cardoso,5,4,144.54,Entregue
30038,11/02/2024,14/02/2024,Correios,Salvador,Mendes,2,3,58.88,Entregue
3121,20/12/2024,28/12/2024,Azul Cargo,Curitiba,Silveira de da Mota,5,8,17.86,Entregue
67280,21/10/2024,01/11/2024,Correios,Curitiba,Pereira do Sul,10,11,138.81,Entregue
9032,05/05/2024,12/05/2024,Correios,Salvador,Martins,6,7,61.57,Entregue
24149,22/04/2024,24/04/2024,Correios,Salvador,Caldeira dos Dourados,2,2,176.23,Entregue
50160,12/09/2024,22/09/2024,Loggi,Recife,Pinto,10,10,233.71,Entregue
6649,04/05/2024,06/05/2024,Loggi,Belo Horizonte,Martins,3,2,54.11,Entregue
8305,20/11/2024,25/11/2024,Jadlog,Curitiba,Peixoto,5,5,225.84,Entregue
37244,25/05/2024,04/06/2024,Jadlog,Recife,Silva de Minas,7,10,266.91,Entregue
16321,14/07/2024,19/07/2024,Jadlog,Salvador,Nogueira,3,5,89.9,Entregue
8640,24/05/2024,30/05/2024,Jadlog,Curitiba,Nogueira,7,6,54.86,Entregue
2792,11/03/2024,23/03/2024,Azul Cargo,Recife,da Cunha,10,12,299.38,Entregue
28026,23/11/2024,30/11/2024,Correios,Salvador,Monteiro,5,7,12.27,Entregue
55837,14/07/2024,25/07/2024,Loggi,São Paulo,da Luz,9,11,25.87,Entregue
16114,10/06/2024,16/06/2024,Loggi,Curitiba,Moraes,6,6,263.24,Entregue
48550,26/07/2024,04/08/2024,Azul Cargo,Salvador,Campos do Norte,9,9,117.82,Entregue
12401,17/02/2024,27/02/2024,Loggi,Salvador,Campos do Norte,7,10,186.21,Em trânsito
18671,06/01/2024,15/01/2024,Correios,Salvador,Rocha Grande,9,9,263.65,Entregue
9173,19/11/2024,24/11/2024,Jadlog,Belo Horizonte,Farias do Galho,5,5,234.05,Entregue
25724,14/12/2024,24/12/2024,Correios,Salvador,Lopes,9,10,100.8,Entregue
26558,27/06/2024,01/07/2024,Azul Cargo,Recife,Dias de Moraes,3,4,232.9,Entregue
52391,14/09/2024,20/09/2024,Jadlog,Recife,Santos,6,6,103.03,Em trânsito
30325,08/10/2024,14/10/2024,Loggi,Salvador,da Cruz,3,6,257.64,Entregue
46980,08/07/2024,15/07/2024,Loggi,Salvador,Ribeiro,8,7,108.65,Entregue
30900,22/06/2024,30/06/2024,Azul Cargo,Recife,Ribeiro das Flores,8,8,231.24,Entregue
42832,25/04/2024,06/05/2024,Azul Cargo,São Paulo,Santos,10,11,48.37,Em trânsito
59449,25/04/2024,29/04/2024,Azul Cargo,Curitiba,Pinto,5,4,53.25,Entregue
15023,04/08/2024,13/08/2024,Correios,Curitiba,Cardoso das Flores,6,9,216.69,Entregue
24019,18/08/2024,23/08/2024,Correios,Belo Horizonte,Gomes de da Costa,2,5,90.15,Entregue
15123,26/01/2024,04/02/2024,Azul Cargo,Salvador,Caldeira dos Dourados,8,9,261.46,Entregue
50772,04/09/2024,12/09/2024,Azul Cargo,São Paulo,Carvalho de Lopes,6,8,208.3,Entregue
60982,21/01/2024,25/01/2024,Jadlog,Belo Horizonte,da Rosa,4,4,152.54,Entregue
14778,23/07/2024,30/07/2024,Correios,Curitiba,Ribeiro de Cunha,6,7,262.18,Entregue
4035,21/02/2024,26/02/2024,Correios,Recife,Duarte,3,5,261.59,Entregue
33699,01/12/2024,10/12/2024,Correios,Recife,Correia de Pereira,10,9,48.85,Entregue
44737,12/11/2024,23/11/2024,Correios,São Paulo,Vieira de Gomes,8,11,212.01,Entregue
47650,21/04/2024,25/04/2024,Loggi,Recife,da Mota do Sul,5,4,33.33,Devolvido
15389,28/06/2024,03/07/2024,Correios,Belo Horizonte,da Luz Alegre,5,5,262.84,Entregue
65230,18/07/2024,29/07/2024,Jadlog,Salvador,Melo,8,11,146.05,Entregue
17903,22/04/2024,29/04/2024,Azul Cargo,Recife,Campos,8,7,47.0,Em trânsito
65450,20/12/2024,30/12/2024,Azul Cargo,Recife,Novaes,8,10,205.43,Entregue
45598,13/09/2024,15/09/2024,Correios,Curitiba,Barbosa,2,2,200.22,Entregue
11373,06/06/2024,14/06/2024,Correios,São Paulo,Almeida do Amparo,6,8,163.49,Entregue
30095,06/06/2024,19/06/2024,Correios,Curitiba,Cardoso,10,13,255.15,Entregue
48453,02/01/2024,12/01/2024,Jadlog,Recife,Cardoso,10,10,111.63,Entregue
46754,25/04/2024,29/04/2024,Loggi,Curitiba,Rodrigues,3,4,221.16,Entregue
41602,04/01/2024,17/01/2024,Azul Cargo,São Paulo,Caldeira dos Dourados,10,13,96.53,Entregue
41028,09/09/2024,10/09/2024,Correios,Recife,Teixeira,2,1,180.15,Entregue
18219,26/12/2024,01/01/2025,Jadlog,Belo Horizonte,Silveira de Pereira,6,6,83.05,Entregue
5327,04/09/2024,16/09/2024,Jadlog,Recife,Nogueira,10,12,115.09,Entregue
4801,13/02/2024,17/02/2024,Jadlog,Salvador,Gonçalves de Goiás,4,4,234.33,Devolvido
47324,23/06/2024,26/06/2024,Loggi,Recife,Cardoso dos Dourados,2,3,149.06,Entregue
40809,22/06/2024,29/06/2024,Jadlog,Recife,Campos,4,7,52.22,Entregue
66214,10/07/2024,18/07/2024,Loggi,Salvador,Farias,9,8,277.98,Entregue
4233,02/03/2024,12/03/2024,Loggi,Belo Horizonte,Farias do Galho,7,10,72.08,Entregue
3355,16/05/2024,21/05/2024,Jadlog,Belo Horizonte,Fernandes das Flores,4,5,52.33,Entregue
23194,25/04/2024,03/05/2024,Correios,São Paulo,Duarte,8,8,65.34,Entregue
63626,15/07/2024,18/07/2024,Jadlog,Curitiba,da Mota da Mata,4,3,128.32,Entregue
52080,18/11/2024,27/11/2024,Azul Cargo,Curitiba,Silveira,7,9,60.64,Entregue
32286,18/03/2024,30/03/2024,Loggi,Belo Horizonte,Barbosa,9,12,267.8,Entregue
8621,04/04/2024,12/04/2024,Loggi,Curitiba,Duarte de Monteiro,7,8,288.4,Entregue
56611,23/04/2024,28/04/2024,Correios,Recife,Rodrigues,2,5,138.37,Em trânsito
52742,25/07/2024,28/07/2024,Jadlog,São Paulo,Rodrigues de Cavalcanti,4,3,215.61,Entregue
43525,16/07/2024,23/07/2024,Azul Cargo,Curitiba,Santos,6,7,169.32,Entregue
505,23/02/2024,03/03/2024,Azul Cargo,São Paulo,Fogaça,10,9,184.84,Entregue
63716,20/01/2024,01/02/2024,Jadlog,Salvador,Campos de Nogueira,10,12,210.31,Em trânsito
10724,09/08/2024,10/08/2024,Loggi,Belo Horizonte,Fernandes dos Dourados,2,1,162.44,Entregue
17970,15/08/2024,20/08/2024,Jadlog,Recife,da Luz de Peixoto,6,5,230.04,Entregue
30048,19/03/2024,22/03/2024,Correios,Curitiba,Melo do Galho,2,3,136.75,Entregue
53083,27/06/2024,01/07/2024,Azul Cargo,Recife,Santos de Costela,5,4,294.01,Entregue
37594,21/03/2024,28/03/2024,Correios,Salvador,Correia dos Dourados,4,7,112.26,Entregue
63616,07/07/2024,10/07/2024,Loggi,Salvador,da Luz de Novaes,4,3,278.3,Entregue
12618,27/03/2024,29/03/2024,Jadlog,Belo Horizonte,Farias do Galho,2,2,205.98,Entregue
55272,28/05/2024,02/06/2024,Correios,Belo Horizonte,da Mata,3,5,219.89,Entregue
33137,25/11/2024,05/12/2024,Azul Cargo,Salvador,Alves,8,10,113.06,Entregue
51399,12/03/2024,20/03/2024,Correios,Recife,Fogaça do Norte,9,8,25.88,Entregue
53280,02/09/2024,08/09/2024,Jadlog,São Paulo,Monteiro,6,6,285.01,Entregue
24058,15/11/2024,19/11/2024,Azul Cargo,Belo Horizonte,Cardoso,5,4,135.81,Entregue
37981,23/06/2024,30/06/2024,Azul Cargo,Belo Horizonte,da Rocha da Serra,6,7,26.64,Entregue
4375,11/01/2024,12/01/2024,Correios,Recife,Cardoso das Flores,2,1,91.74,Entregue
44377,25/12/2024,01/01/2025,Loggi,Salvador,Dias de Moraes,8,7,154.25,Entregue
26518,27/03/2024,07/04/2024,Loggi,Recife,Porto de Goiás,10,11,185.62,Entregue
35989,14/07/2024,22/07/2024,Jadlog,Salvador,Souza,9,8,274.52,Entregue
43565,02/09/2024,11/09/2024,Loggi,Salvador,da Conceição Verde,10,9,255.62,Entregue
53747,25/05/2024,05/06/2024,Jadlog,Curitiba,Pinto,10,11,66.98,Entregue
13049,05/07/2024,15/07/2024,Jadlog,Belo Horizonte,Freitas,9,10,147.87,Entregue
67010,06/04/2024,15/04/2024,Loggi,Recife,Costa,8,9,252.8,Entregue
16426,08/02/2024,10/02/2024,Jadlog,Belo Horizonte,Caldeira,2,2,28.48,Em trânsito
46403,14/05/2024,21/05/2024,Correios,Belo Horizonte,Almeida,5,7,74.84,Entregue
62005,09/10/2024,15/10/2024,Jadlog,Salvador,Moreira do Norte,3,6,104.8,Em trânsito
37107,08/10/2024,17/10/2024,Correios,Curitiba,da Mota,10,9,32.15,Entregue
21896,01/09/2024,04/09/2024,Azul Cargo,Recife,Moraes,3,3,19.43,Entregue
46646,17/08/2024,25/08/2024,Loggi,Belo Horizonte,Freitas do Norte,5,8,214.3,Entregue
66298,28/09/2024,11/10/2024,Azul Cargo,Curitiba,Ribeiro,10,13,93.38,Entregue
45333,11/09/2024,18/09/2024,Azul Cargo,Recife,da Cruz,7,7,144.84,Entregue
53969,04/08/2024,08/08/2024,Azul Cargo,Recife,Cardoso de da Conceição,3,4,205.89,Em trânsito
36400,21/02/2024,29/02/2024,Loggi,Belo Horizonte,Ferreira de Barbosa,9,8,213.86,Em trânsito
49603,28/07/2024,08/08/2024,Jadlog,Belo Horizonte,da Luz Alegre,8,11,264.06,Entregue
51108,08/07/2024,14/07/2024,Azul Cargo,Belo Horizonte,Pires do Amparo,4,6,42.22,Entregue
4610,19/03/2024,23/03/2024,Loggi,Curitiba,da Luz,5,4,186.13,Em trânsito
47689,08/07/2024,17/07/2024,Loggi,Curitiba,Silveira Paulista,6,9,193.99,Entregue
40533,28/06/2024,06/07/2024,Correios,Belo Horizonte,Novaes,9,8,267.15,Entregue
50503,20/05/2024,31/05/2024,Loggi,Belo Horizonte,Fernandes das Pedras,10,11,253.03,Entregue
67953,11/05/2024,20/05/2024,Loggi,Recife,Azevedo das Flores,7,9,96.53,Entregue
60149,08/04/2024,18/04/2024,Jadlog,São Paulo,da Mota do Amparo,10,10,294.83,Entregue
55314,01/07/2024,09/07/2024,Jadlog,Salvador,Pinto,7,8,244.95,Entregue
55818,10/07/2024,17/07/2024,Jadlog,São Paulo,Martins de Correia,4,7,265.72,Entregue
60716,16/11/2024,20/11/2024,Azul Cargo,Recife,Cardoso de Caldeira,2,4,42.27,Entregue
45457,25/12/2024,30/12/2024,Azul Cargo,São Paulo,da Cruz,5,5,86.26,Entregue
12259,14/05/2024,24/05/2024,Correios,São Paulo,da Mata de Rocha,9,10,220.08,Entregue
3419,20/10/2024,24/10/2024,Jadlog,Curitiba,Farias,5,4,138.56,Entregue
61458,23/03/2024,30/03/2024,Correios,Curitiba,Costela de Rezende,6,7,151.51,Em trânsito
36479,15/08/2024,18/08/2024,Correios,Belo Horizonte,Azevedo Paulista,2,3,53.3,Entregue
47082,25/02/2024,29/02/2024,Azul Cargo,Belo Horizonte,Pinto do Galho,4,4,217.54,Entregue
56309,11/07/2024,19/07/2024,Loggi,Salvador,Vieira de Gomes,8,8,32.28,Entregue
7341,05/10/2024,12/10/2024,Azul Cargo,Belo Horizonte,Nogueira do Campo,7,7,293.82,Entregue
42760,12/11/2024,19/11/2024,Jadlog,São Paulo,Vieira de Gomes,6,7,139.37,Entregue
28117,26/06/2024,06/07/2024,Jadlog,Recife,Pires,7,10,222.75,Entregue
52703,04/04/2024,12/04/2024,Jadlog,Curitiba,da Paz,8,8,98.23,Entregue
63068,21/08/2024,31/08/2024,Azul Cargo,Belo Horizonte,Rezende do Sul,8,10,284.27,Entregue
26378,21/06/2024,29/06/2024,Jadlog,São Paulo,Pires,7,8,54.65,Entregue
59541,28/11/2024,01/12/2024,Azul Cargo,Salvador,Viana,4,3,58.69,Entregue
59258,12/04/2024,14/04/2024,Azul Cargo,Curitiba,Cardoso do Campo,3,2,174.6,Entregue
35604,20/06/2024,23/06/2024,Loggi,Salvador,da Cruz,4,3,200.14,Entregue
41948,04/11/2024,08/11/2024,Jadlog,Recife,Cardoso dos Dourados,2,4,172.37,Entregue
56202,28/01/2024,29/01/2024,Jadlog,Belo Horizonte,Nogueira do Oeste,2,1,36.86,Entregue
48800,15/12/2024,21/12/2024,Loggi,Curitiba,Aragão do Oeste,5,6,200.89,Em trânsito
22980,13/09/2024,15/09/2024,Azul Cargo,Recife,Moraes,3,2,178.37,Entregue
26814,09/06/2024,15/06/2024,Jadlog,São Paulo,Teixeira Paulista,4,6,27.25,Entregue
12354,08/11/2024,14/11/2024,Loggi,Recife,da Cunha Alegre,6,6,234.46,Entregue
66532,03/05/2024,10/05/2024,Azul Cargo,Curitiba,Silveira de Pereira,8,7,52.48,Entregue
27190,14/02/2024,22/02/2024,Azul Cargo,Belo Horizonte,Teixeira,5,8,27.16,Entregue
