venda_id;data_venda;produto_id;loja_id;cliente_id;quantidade_vendida;valor_unitario;valor_total;forma_pagamento;canal_venda
44952;12/01/2024;197;3;494;1;141.57;141.57;Boleto;E-commerce
44953;19/01/2024;197;2;524;1;151.92;151.92;Cartão;Telefone
44954;15/01/2024;197;2;698;3;146.36;439.08;Pix;Loja Física
44955;02/01/2024;197;3;225;3;123.53;370.59;Pix;Loja Física
44956;13/01/2024;197;1;343;1;145.46;145.46;Pix;Loja Física
44957;09/01/2024;197;2;71;1;136.02;136.02;Cartão;E-commerce
44958;19/01/2024;197;1;409;2;126.73;253.46;Pix;E-commerce
44959;06/01/2024;197;3;353;1;147.03;147.03;Pix;E-commerce
44960;12/01/2024;197;1;266;1;132.05;132.05;Pix;Loja Física
44961;09/01/2024;197;1;27;1;119.65;119.65;Cartão;E-commerce
44962;06/01/2024;197;1;221;2;151.68;303.36;Pix;E-commerce
44963;11/01/2024;197;1;787;1;136.58;136.58;Cartão;Loja Física
44964;22/01/2024;197;3;254;2;125.4;250.8;Cartão;Loja Física
44965;16/01/2024;197;2;315;1;122.67;122.67;Dinheiro;E-commerce
44966;24/01/2024;197;1;671;4;138.88;555.52;Pix;E-commerce
44967;12/01/2024;197;2;7;1;120.82;120.82;Dinheiro;E-commerce
44968;10/01/2024;197;3;141;2;128.74;257.48;Cartão;Loja Física
44969;17/01/2024;197;3;410;3;131.42;394.26;Pix;E-commerce
44970;15/01/2024;197;3;364;1;121.01;121.01;Cartão;Loja Física
44971;22/01/2024;197;1;267;3;145.8;437.4;Cartão;Loja Física
44972;02/01/2024;197;3;327;1;139.19;139.19;Cartão;Loja Física
44973;01/01/2024;197;2;504;1;152.06;152.06;Cartão;E-commerce
44974;26/01/2024;197;1;256;1;144.34;144.34;Pix;E-commerce
44975;14/01/2024;197;3;484;1;150.34;150.34;Pix;Loja Física
44976;02/01/2024;197;1;179;1;125.94;125.94;Cartão;E-commerce
44977;09/01/2024;197;2;283;1;121.61;121.61;Boleto;E-commerce
44978;17/01/2024;197;2;585;1;132.22;132.22;Pix;Loja Física
44979;11/01/2024;197;1;795;1;152.3;152.3;Cartão;Loja Física
44980;16/01/2024;197;2;672;1;138.62;138.62;Cartão;E-commerce
44981;27/01/2024;197;3;330;1;129.47;129.47;Cartão;Loja Física
44982;27/01/2024;197;1;52;1;134.52;134.52;Cartão;E-commerce
44983;28/01/2024;197;2;81;1;140.3;140.3;Dinheiro;Loja Física
44984;21/01/2024;197;2;97;4;151.07;604.28;Cartão;E-commerce
44985;28/01/2024;197;1;15;1;124.66;124.66;Cartão;Loja Física
44986;10/01/2024;197;3;334;1;122.08;122.08;Pix;E-commerce
44987;05/01/2024;197;3;391;1;130.85;130.85;Cartão;E-commerce
44988;08/01/2024;197;3;533;1;131.52;131.52;Cartão;E-commerce
44989;09/01/2024;197;2;61;2;144.95;289.9;Cartão;E-commerce
44990;23/01/2024;197;2;685;5;132.62;663.1;Boleto;E-commerce
44991;25/02/2024;197;1;293;1;120.2;120.2;Cartão;E-commerce
44992;20/02/2024;197;1;786;1;141.66;141.66;Cartão;E-commerce
44993;14/02/2024;197;3;553;2;137.42;274.84;Cartão;Telefone
44994;19/02/2024;197;1;358;1;125.48;125.48;Pix;Telefone
44995;08/02/2024;197;1;141;1;121.2;121.2;Cartão;Loja Física
44996;25/02/2024;197;1;646;5;129.66;648.3;Pix;E-commerce
44997;17/02/2024;197;2;250;1;124.77;124.77;Cartão;E-commerce
44998;15/02/2024;197;2;301;2;128.68;257.36;Pix;E-commerce
44999;28/02/2024;197;3;52;2;123.77;247.54;Cartão;Loja Física
45000;07/02/2024;197;1;462;1;131.77;131.77;Dinheiro;E-commerce
45001;13/02/2024;197;3;37;1;149.01;149.01;Cartão;Loja Física
45002;26/02/2024;197;1;424;2;128.9;257.8;Cartão;Loja Física
45003;16/02/2024;197;2;440;3;121.49;364.47;Cartão;E-commerce
45004;14/02/2024;197;3;448;1;150.45;150.45;Cartão;Loja Física
45005;24/02/2024;197;3;296;2;134.77;269.54;Cartão;Loja Física
45006;04/02/2024;197;3;286;1;127.17;127.17;Cartão;Loja Física
45007;14/02/2024;197;2;296;1;137.12;137.12;Pix;Loja Física
45008;23/02/2024;197;2;626;1;144.98;144.98;Pix;Loja Física
45009;22/02/2024;197;2;222;1;137.96;137.96;Pix;E-commerce
45010;21/02/2024;197;3;179;1;137.64;137.64;Dinheiro;Loja Física
45011;25/02/2024;197;1;74;2;139.84;279.68;Cartão;Loja Física
45012;14/02/2024;197;2;557;2;123.73;247.46;Cartão;Telefone
45013;06/02/2024;197;2;181;4;137.34;549.36;Cartão;Loja Física
45014;22/02/2024;197;1;325;1;150.29;150.29;Pix;Loja Física
45015;26/02/2024;197;2;498;1;135.18;135.18;Cartão;Loja Física
45016;09/02/2024;197;3;441;1;120.57;120.57;Pix;Loja Física
45017;11/02/2024;197;1;177;2;128.66;257.32;Pix;Loja Física
45018;16/02/2024;197;1;450;1;127.93;127.93;Cartão;E-commerce
45019;01/02/2024;197;1;686;2;151.09;302.18;Cartão;E-commerce
45020;25/02/2024;197;1;664;1;150.82;150.82;Cartão;E-commerce
45021;14/02/2024;197;1;206;1;140.44;140.44;Cartão;E-commerce
45022;27/02/2024;197;1;286;1;143.74;143.74;Cartão;Telefone
45023;06/02/2024;197;1;690;3;133.48;400.44;Boleto;Loja Física
45024;14/02/2024;197;1;202;3;130.69;392.07;Pix;Loja Física
45025;06/02/2024;197;2;170;1;146.77;146.77;Cartão;Loja Física
45026;06/02/2024;197;2;704;1;128.26;128.26;Cartão;Loja Física
45027;22/02/2024;197;1;754;1;140.64;140.64;Cartão;Loja Física
45028;08/02/2024;197;3;489;4;123.71;494.84;Dinheiro;E-commerce
45029;03/02/2024;197;2;464;1;130.75;130.75;Cartão;E-commerce
45030;14/02/2024;197;2;91;2;133.39;266.78;Cartão;Loja Física
45031;17/02/2024;197;3;53;4;146.31;585.24;Pix;E-commerce
45032;10/02/2024;197;1;578;4;119.99;479.96;Cartão;Loja Física
45033;06/02/2024;197;1;68;1;145.32;145.32;Pix;E-commerce
45034;17/02/2024;197;2;359;2;146.65;293.3;Cartão;E-commerce
45035;24/03/2024;197;1;758;2;151.41;302.82;Pix;E-commerce
45036;05/03/2024;197;3;369;1;119.52;119.52;Cartão;Loja Física
45037;15/03/2024;197;2;636;1;143.82;143.82;Pix;Loja Física
45038;09/03/2024;197;2;787;1;129.44;129.44;Dinheiro;E-commerce
45039;09/03/2024;197;2;497;1;140.07;140.07;Cartão;Telefone
45040;19/03/2024;197;1;732;2;120.26;240.52;Cartão;Loja Física
45041;25/03/2024;197;2;530;1;146.41;146.41;Pix;E-commerce
45042;23/03/2024;197;2;764;1;121.59;121.59;Cartão;E-commerce
45043;02/03/2024;197;3;305;2;126.39;252.78;Pix;Loja Física
45044;21/03/2024;197;3;281;1;143.01;143.01;Dinheiro;Loja Física
45045;10/03/2024;197;2;796;1;138.42;138.42;Boleto;Loja Física
45046;21/03/2024;197;1;305;3;142.2;426.6;Dinheiro;Loja Física
45047;24/03/2024;197;3;255;1;139.0;139.0;Dinheiro;Telefone
45048;15/03/2024;197;2;650;4;136.08;544.32;Cartão;E-commerce
45049;14/03/2024;197;3;497;3;125.73;377.19;Boleto;Telefone
45050;15/03/2024;197;1;493;1;134.06;134.06;Cartão;Loja Física
45051;19/03/2024;197;1;575;1;138.52;138.52;Cartão;Loja Física
45052;06/03/2024;197;3;225;1;131.21;131.21;Cartão;E-commerce
45053;19/03/2024;197;1;482;1;125.05;125.05;Pix;E-commerce
45054;04/03/2024;197;3;721;1;122.67;122.67;Pix;Loja Física
45055;01/03/2024;197;2;255;4;142.7;570.8;Pix;Loja Física
45056;01/03/2024;197;3;480;1;133.67;133.67;Boleto;Loja Física
45057;02/03/2024;197;2;58;3;142.96;428.88;Pix;Loja Física
45058;07/03/2024;197;3;199;2;142.54;285.08;Pix;Loja Física
45059;18/03/2024;197;2;397;2;126.69;253.38;Pix;Loja Física
45060;28/03/2024;197;1;158;1;120.51;120.51;Pix;Telefone
45061;28/03/2024;197;1;673;1;135.66;135.66;Pix;Loja Física
45062;09/03/2024;197;3;542;1;148.22;148.22;Dinheiro;Telefone
45063;05/03/2024;197;3;375;3;129.94;389.82;Cartão;E-commerce
45064;11/03/2024;197;2;291;1;149.09;149.09;Pix;Loja Física
45065;18/03/2024;197;2;782;2;150.05;300.1;Pix;Loja Física
45066;09/03/2024;197;1;723;5;132.04;660.2;Cartão;Telefone
45067;07/03/2024;197;3;173;1;140.02;140.02;Boleto;Loja Física
45068;05/03/2024;197;2;104;2;149.6;299.2;Pix;Loja Física
45069;17/03/2024;197;2;196;3;139.4;418.2;Cartão;Loja Física
45070;16/03/2024;197;1;211;1;119.64;119.64;Pix;Loja Física
45071;08/03/2024;197;3;759;1;144.76;144.76;Cartão;E-commerce
45072;13/03/2024;197;2;493;4;152.07;608.28;Pix;Telefone
45073;03/03/2024;197;3;790;2;146.81;293.62;Cartão;E-commerce
45074;18/03/2024;197;2;18;3;125.09;375.27;Cartão;Loja Física
45075;23/03/2024;197;1;223;5;144.25;721.25;Cartão;Loja Física
45076;18/03/2024;197;3;105;1;152.43;152.43;Pix;Loja Física
45077;13/03/2024;197;2;676;1;123.26;123.26;Cartão;E-commerce
45078;20/03/2024;197;3;477;1;122.93;122.93;Dinheiro;Loja Física
45079;14/03/2024;197;3;313;2;149.58;299.16;Cartão;Loja Física
45080;05/03/2024;197;3;329;3;127.89;383.67;Cartão;E-commerce
45081;22/03/2024;197;3;10;2;127.36;254.72;Cartão;E-commerce
45082;20/03/2024;197;3;413;2;146.02;292.04;Cartão;Loja Física
45083;18/03/2024;197;3;792;2;140.76;281.52;Cartão;Loja Física
45084;16/04/2024;197;1;331;3;143.95;431.85;Cartão;Loja Física
45085;28/04/2024;197;2;785;1;150.36;150.36;Pix;Loja Física
45086;22/04/2024;197;3;290;1;122.89;122.89;Cartão;Loja Física
45087;07/04/2024;197;3;238;2;144.15;288.3;Pix;Loja Física
45088;03/04/2024;197;3;118;2;129.28;258.56;Pix;E-commerce
45089;12/04/2024;197;1;55;1;143.15;143.15;Pix;E-commerce
45090;25/04/2024;197;1;105;2;137.66;275.32;Cartão;E-commerce
45091;21/04/2024;197;1;313;4;136.2;544.8;Cartão;Loja Física
45092;04/04/2024;197;2;703;4;144.93;579.72;Cartão;E-commerce
45093;24/04/2024;197;2;365;2;145.25;290.5;Pix;Loja Física
45094;03/04/2024;197;2;305;3;123.84;371.52;Pix;Telefone
45095;17/04/2024;197;3;117;1;128.42;128.42;Dinheiro;Loja Física
45096;08/04/2024;197;3;131;1;140.56;140.56;Dinheiro;Loja Física
45097;20/04/2024;197;1;113;2;146.31;292.62;Cartão;Telefone
45098;23/04/2024;197;2;655;1;151.95;151.95;Pix;Loja Física
45099;08/04/2024;197;1;549;4;139.71;558.84;Pix;Loja Física
45100;06/04/2024;197;2;560;1;123.9;123.9;Cartão;Loja Física
45101;07/04/2024;197;2;236;1;133.45;133.45;Cartão;Loja Física
45102;06/04/2024;197;1;302;1;123.53;123.53;Cartão;Loja Física
45103;19/04/2024;197;1;585;1;128.38;128.38;Pix;Loja Física
45104;04/04/2024;197;3;234;1;139.2;139.2;Cartão;E-commerce
45105;13/04/2024;197;3;439;4;141.21;564.84;Pix;Telefone
45106;18/04/2024;197;2;277;1;149.1;149.1;Cartão;Loja Física
45107;26/04/2024;197;1;121;1;130.73;130.73;Cartão;Loja Física
45108;01/04/2024;197;3;82;2;139.51;279.02;Dinheiro;E-commerce
45109;14/04/2024;197;3;315;3;148.7;446.1;Boleto;E-commerce
45110;27/04/2024;197;3;340;1;127.31;127.31;Cartão;Telefone
45111;08/04/2024;197;3;766;1;125.02;125.02;Pix;Loja Física
45112;03/04/2024;197;1;423;1;132.92;132.92;Cartão;Loja Física
45113;25/04/2024;197;1;318;1;122.12;122.12;Pix;E-commerce
45114;08/04/2024;197;1;51;2;121.78;243.56;Cartão;Loja Física
45115;26/04/2024;197;1;221;1;149.8;149.8;Cartão;Loja Física
45116;22/04/2024;197;1;599;1;126.79;126.79;Cartão;Loja Física
45117;05/04/2024;197;2;389;2;148.43;296.86;Pix;E-commerce
45118;23/04/2024;197;3;599;1;150.63;150.63;Cartão;E-commerce
45119;07/04/2024;197;1;384;4;146.03;584.12;Cartão;Loja Física
45120;13/04/2024;197;1;653;4;150.3;601.2;Dinheiro;E-commerce
45121;10/04/2024;197;1;6;1;145.25;145.25;Pix;Loja Física
45122;24/04/2024;197;2;69;3;130.5;391.5;Cartão;Loja Física
45123;14/04/2024;197;2;338;1;143.05;143.05;Cartão;Loja Física
45124;20/05/2024;197;2;607;1;124.63;124.63;Pix;Loja Física
45125;05/05/2024;197;2;140;5;119.53;597.65;Cartão;Loja Física
45126;05/05/2024;197;3;605;1;143.23;143.23;Cartão;E-commerce
45127;20/05/2024;197;2;547;3;149.99;449.97;Cartão;Loja Física
45128;10/05/2024;197;3;715;2;146.07;292.14;Cartão;E-commerce
45129;08/05/2024;197;1;12;3;151.46;454.38;Cartão;E-commerce
45130;19/05/2024;197;3;448;1;138.7;138.7;Cartão;Loja Física
45131;13/05/2024;197;1;466;2;140.82;281.64;Pix;Loja Física
45132;07/05/2024;197;2;673;1;142.64;142.64;Pix;Loja Física
45133;06/05/2024;197;2;245;4;151.32;605.28;Cartão;Loja Física
45134;04/05/2024;197;2;707;1;138.43;138.43;Cartão;Loja Física
45135;09/05/2024;197;3;112;2;122.15;244.3;Cartão;E-commerce
45136;26/05/2024;197;3;377;2;120.45;240.9;Dinheiro;E-commerce
45137;06/05/2024;197;2;619;2;138.08;276.16;Pix;E-commerce
45138;19/05/2024;197;1;658;1;142.04;142.04;Cartão;Loja Física
45139;17/05/2024;197;2;455;4;151.72;606.88;Cartão;E-commerce
45140;13/05/2024;197;3;784;5;126.11;630.55;Pix;Loja Física
45141;12/05/2024;197;3;379;1;152.57;152.57;Dinheiro;Loja Física
45142;01/05/2024;197;1;376;1;137.96;137.96;Dinheiro;Loja Física
45143;17/05/2024;197;1;110;1;121.47;121.47;Cartão;E-commerce
45144;12/05/2024;197;3;172;2;137.97;275.94;Cartão;E-commerce
45145;02/05/2024;197;3;9;4;130.53;522.12;Cartão;E-commerce
45146;26/05/2024;197;2;395;1;134.32;134.32;Dinheiro;Loja Física
45147;28/05/2024;197;2;112;5;120.84;604.2;Cartão;Loja Física
45148;17/05/2024;197;1;245;2;145.03;290.06;Dinheiro;Telefone
45149;08/05/2024;197;3;421;2;144.73;289.46;Cartão;Loja Física
45150;16/05/2024;197;2;16;1;135.69;135.69;Pix;Loja Física
45151;11/05/2024;197;3;121;1;152.56;152.56;Dinheiro;Loja Física
45152;19/05/2024;197;1;707;1;137.41;137.41;Boleto;Loja Física
45153;05/05/2024;197;1;88;1;131.63;131.63;Cartão;E-commerce
45154;01/05/2024;197;2;754;2;127.25;254.5;Cartão;Telefone
45155;26/05/2024;197;1;294;2;129.68;259.36;Cartão;E-commerce
45156;24/05/2024;197;1;682;1;148.45;148.45;Cartão;Loja Física
45157;08/05/2024;197;1;64;1;139.38;139.38;Pix;E-commerce
45158;02/05/2024;197;1;326;2;152.55;305.1;Cartão;Loja Física
45159;18/05/2024;197;2;503;1;124.19;124.19;Pix;Telefone
45160;21/05/2024;197;2;775;3;124.23;372.69;Cartão;Loja Física
45161;22/05/2024;197;3;548;1;121.98;121.98;Dinheiro;Telefone
45162;02/05/2024;197;1;106;1;150.52;150.52;Cartão;Loja Física
45163;19/05/2024;197;1;438;1;129.34;129.34;Cartão;Loja Física
45164;07/05/2024;197;3;96;1;142.13;142.13;Cartão;Loja Física
45165;23/05/2024;197;1;785;1;148.89;148.89;Cartão;E-commerce
45166;15/05/2024;197;3;259;1;119.91;119.91;Cartão;E-commerce
45167;03/06/2024;197;1;389;1;133.98;133.98;Cartão;Loja Física
45168;26/06/2024;197;2;119;1;140.55;140.55;Cartão;Loja Física
45169;16/06/2024;197;3;672;1;147.47;147.47;Cartão;Loja Física
45170;12/06/2024;197;3;263;1;123.56;123.56;Cartão;Loja Física
45171;28/06/2024;197;2;225;1;146.36;146.36;Boleto;E-commerce
45172;04/06/2024;197;2;476;1;141.76;141.76;Pix;Loja Física
45173;16/06/2024;197;1;602;1;136.42;136.42;Dinheiro;E-commerce
45174;27/06/2024;197;2;250;4;138.19;552.76;Cartão;Loja Física
45175;25/06/2024;197;3;296;1;144.67;144.67;Pix;Loja Física
45176;28/06/2024;197;1;607;1;146.62;146.62;Pix;E-commerce
45177;08/06/2024;197;1;128;1;121.4;121.4;Dinheiro;Loja Física
45178;15/06/2024;197;3;408;1;150.06;150.06;Cartão;E-commerce
45179;21/06/2024;197;1;551;1;138.03;138.03;Cartão;Loja Física
45180;25/06/2024;197;2;553;1;143.5;143.5;Pix;E-commerce
45181;28/06/2024;197;1;254;1;134.48;134.48;Pix;Loja Física
45182;28/06/2024;197;3;776;1;123.48;123.48;Cartão;Telefone
45183;13/06/2024;197;2;548;1;125.53;125.53;Pix;Loja Física
45184;10/06/2024;197;1;572;4;121.17;484.68;Cartão;Loja Física
45185;12/06/2024;197;1;152;5;132.32;661.6;Boleto;E-commerce
45186;12/06/2024;197;2;406;1;142.62;142.62;Cartão;E-commerce
45187;14/06/2024;197;1;519;1;135.67;135.67;Cartão;E-commerce
45188;08/06/2024;197;3;516;1;125.57;125.57;Cartão;E-commerce
45189;12/06/2024;197;2;211;1;137.06;137.06;Pix;Loja Física
45190;15/06/2024;197;3;63;1;127.53;127.53;Pix;Loja Física
45191;18/06/2024;197;2;735;1;149.0;149.0;Dinheiro;E-commerce
45192;13/06/2024;197;1;404;1;141.68;141.68;Cartão;Loja Física
45193;28/06/2024;197;2;29;1;138.41;138.41;Cartão;E-commerce
45194;05/06/2024;197;2;653;2;145.26;290.52;Pix;Loja Física
45195;08/06/2024;197;1;41;1;129.13;129.13;Cartão;E-commerce
45196;11/06/2024;197;2;126;1;129.05;129.05;Dinheiro;Loja Física
45197;17/06/2024;197;2;170;1;138.46;138.46;Pix;Loja Física
45198;03/06/2024;197;2;324;1;130.16;130.16;Pix;Loja Física
45199;28/06/2024;197;1;589;2;136.31;272.62;Cartão;E-commerce
45200;18/06/2024;197;1;128;1;143.37;143.37;Pix;Loja Física
45201;25/06/2024;197;3;193;4;125.13;500.52;Cartão;E-commerce
45202;21/06/2024;197;3;311;4;150.86;603.44;Pix;E-commerce
45203;01/06/2024;197;2;447;1;121.43;121.43;Cartão;Loja Física
45204;28/06/2024;197;3;371;5;148.89;744.45;Cartão;Loja Física
45205;17/06/2024;197;2;348;2;139.24;278.48;Pix;Loja Física
45206;05/06/2024;197;3;587;2;135.25;270.5;Cartão;Loja Física
45207;01/06/2024;197;1;498;1;129.18;129.18;Boleto;E-commerce
45208;08/06/2024;197;1;649;1;126.68;126.68;Boleto;Telefone
45209;07/06/2024;197;2;619;1;124.44;124.44;Dinheiro;Loja Física
45210;25/06/2024;197;3;674;4;140.63;562.52;Cartão;E-commerce
45211;25/06/2024;197;1;91;1;123.43;123.43;Cartão;E-commerce
45212;18/06/2024;197;2;316;1;137.05;137.05;Cartão;Loja Física
45213;02/06/2024;197;3;81;3;122.1;366.3;Pix;E-commerce
45214;12/06/2024;197;2;727;2;138.32;276.64;Dinheiro;Loja Física
45215;03/06/2024;197;1;609;1;137.46;137.46;Dinheiro;Telefone
45216;20/07/2024;197;1;449;1;136.22;136.22;Pix;E-commerce
45217;21/07/2024;197;2;780;3;137.04;411.12;Boleto;E-commerce
45218;10/07/2024;197;2;578;2;121.41;242.82;Cartão;E-commerce
45219;21/07/2024;197;2;209;1;150.23;150.23;Cartão;E-commerce
45220;01/07/2024;197;1;189;5;150.66;753.3;Cartão;E-commerce
45221;02/07/2024;197;2;199;2;134.01;268.02;Cartão;E-commerce
45222;24/07/2024;197;1;491;1;149.43;149.43;Cartão;E-commerce
45223;18/07/2024;197;2;529;1;129.09;129.09;Cartão;Loja Física
45224;18/07/2024;197;3;403;1;122.17;122.17;Cartão;Loja Física
45225;07/07/2024;197;3;542;2;125.28;250.56;Pix;Telefone
45226;14/07/2024;197;2;257;2;139.25;278.5;Cartão;E-commerce
45227;25/07/2024;197;3;545;1;152.15;152.15;Pix;E-commerce
45228;18/07/2024;197;2;100;1;151.73;151.73;Pix;Telefone
45229;04/07/2024;197;3;562;2;144.93;289.86;Cartão;E-commerce
45230;22/07/2024;197;3;687;1;148.17;148.17;Cartão;E-commerce
45231;14/07/2024;197;1;179;3;147.03;441.09;Cartão;Loja Física
45232;19/07/2024;197;3;629;2;126.35;252.7;Dinheiro;E-commerce
45233;13/07/2024;197;1;203;1;124.81;124.81;Cartão;Loja Física
45234;07/07/2024;197;3;284;2;122.38;244.76;Dinheiro;Loja Física
45235;23/07/2024;197;2;434;1;143.42;143.42;Cartão;Loja Física
45236;14/07/2024;197;1;302;3;136.37;409.11;Boleto;E-commerce
45237;06/07/2024;197;2;337;1;121.47;121.47;Cartão;Telefone
45238;01/07/2024;197;2;13;3;122.65;367.95;Dinheiro;Loja Física
45239;13/07/2024;197;1;351;2;126.91;253.82;Cartão;E-commerce
45240;05/07/2024;197;3;690;1;137.49;137.49;Dinheiro;E-commerce
45241;09/07/2024;197;2;396;1;128.15;128.15;Cartão;E-commerce
45242;28/07/2024;197;3;350;1;151.2;151.2;Cartão;Loja Física
45243;19/07/2024;197;1;708;1;121.51;121.51;Cartão;E-commerce
45244;20/07/2024;197;1;397;1;122.01;122.01;Pix;Loja Física
45245;09/07/2024;197;2;617;1;148.56;148.56;Pix;E-commerce
45246;12/07/2024;197;3;661;1;140.57;140.57;Cartão;Telefone
45247;05/07/2024;197;3;3;1;151.2;151.2;Pix;Loja Física
45248;04/07/2024;197;2;609;1;124.81;124.81;Cartão;E-commerce
45249;21/07/2024;197;3;71;3;143.33;429.99;Cartão;Loja Física
45250;10/07/2024;197;1;572;1;119.55;119.55;Dinheiro;E-commerce
45251;09/07/2024;197;2;468;1;123.12;123.12;Cartão;E-commerce
45252;06/07/2024;197;2;655;1;146.46;146.46;Dinheiro;Loja Física
45253;26/07/2024;197;1;544;1;122.02;122.02;Pix;Loja Física
45254;16/07/2024;197;3;451;1;124.37;124.37;Dinheiro;E-commerce
45255;06/08/2024;197;1;419;3;149.72;449.16;Cartão;Loja Física
45256;01/08/2024;197;1;42;2;144.83;289.66;Cartão;E-commerce
45257;27/08/2024;197;2;703;4;128.2;512.8;Pix;E-commerce
45258;16/08/2024;197;2;756;2;130.36;260.72;Dinheiro;E-commerce
45259;06/08/2024;197;3;19;1;121.09;121.09;Pix;Loja Física
45260;20/08/2024;197;1;444;1;129.34;129.34;Cartão;E-commerce
45261;16/08/2024;197;1;735;1;145.71;145.71;Boleto;Loja Física
45262;27/08/2024;197;2;26;1;132.41;132.41;Cartão;E-commerce
45263;09/08/2024;197;1;484;1;135.73;135.73;Cartão;Telefone
45264;25/08/2024;197;1;651;1;128.67;128.67;Pix;E-commerce
45265;23/08/2024;197;2;510;1;120.62;120.62;Cartão;Telefone
45266;21/08/2024;197;1;591;1;142.38;142.38;Dinheiro;Loja Física
45267;10/08/2024;197;3;333;3;123.03;369.09;Cartão;E-commerce
45268;15/08/2024;197;3;640;2;145.54;291.08;Pix;E-commerce
45269;23/08/2024;197;3;352;1;148.06;148.06;Cartão;Telefone
45270;28/08/2024;197;2;154;1;139.25;139.25;Pix;Loja Física
45271;10/08/2024;197;1;584;4;151.1;604.4;Cartão;Loja Física
45272;22/08/2024;197;2;318;1;150.11;150.11;Cartão;E-commerce
45273;02/08/2024;197;1;93;5;147.64;738.2;Dinheiro;E-commerce
45274;17/08/2024;197;1;457;2;131.53;263.06;Cartão;E-commerce
45275;03/08/2024;197;1;447;3;122.71;368.13;Pix;Loja Física
45276;06/08/2024;197;3;720;5;132.91;664.55;Cartão;Loja Física
45277;27/08/2024;197;1;715;3;140.68;422.04;Cartão;E-commerce
45278;28/08/2024;197;1;1;1;142.84;142.84;Cartão;Loja Física
45279;18/08/2024;197;1;182;1;129.14;129.14;Cartão;Loja Física
45280;06/08/2024;197;2;249;4;128.98;515.92;Cartão;Loja Física
45281;08/08/2024;197;2;390;2;127.21;254.42;Cartão;E-commerce
45282;06/08/2024;197;2;349;2;147.15;294.3;Cartão;Loja Física
45283;20/08/2024;197;2;430;2;148.78;297.56;Cartão;Loja Física
45284;22/08/2024;197;3;627;1;131.9;131.9;Cartão;Telefone
45285;13/08/2024;197;3;441;1;121.72;121.72;Cartão;Loja Física
45286;13/08/2024;197;2;130;2;136.06;272.12;Cartão;Loja Física
45287;11/08/2024;197;2;694;1;126.66;126.66;Pix;Loja Física
45288;28/08/2024;197;2;128;1;124.96;124.96;Cartão;Loja Física
45289;04/08/2024;197;3;742;3;125.65;376.95;Dinheiro;Loja Física
45290;12/08/2024;197;1;404;1;123.05;123.05;Pix;E-commerce
45291;06/08/2024;197;3;107;1;143.52;143.52;Boleto;E-commerce
45292;13/08/2024;197;2;111;1;139.84;139.84;Cartão;Loja Física
45293;27/08/2024;197;2;334;1;141.33;141.33;Cartão;E-commerce
45294;09/08/2024;197;3;253;2;137.29;274.58;Dinheiro;E-commerce
45295;11/08/2024;197;3;237;2;133.95;267.9;Cartão;E-commerce
45296;04/08/2024;197;3;293;3;139.21;417.63;Cartão;Loja Física
45297;01/08/2024;197;2;639;1;134.77;134.77;Cartão;E-commerce
45298;24/09/2024;197;2;710;1;136.19;136.19;Boleto;E-commerce
45299;20/09/2024;197;2;651;1;149.99;149.99;Cartão;E-commerce
45300;08/09/2024;197;3;30;1;146.28;146.28;Boleto;Loja Física
45301;26/09/2024;197;1;784;3;133.31;399.93;Cartão;Loja Física
45302;07/09/2024;197;3;514;1;134.4;134.4;Boleto;Loja Física
45303;02/09/2024;197;2;234;2;149.15;298.3;Cartão;Telefone
45304;27/09/2024;197;1;64;2;135.4;270.8;Cartão;Loja Física
45305;07/09/2024;197;1;261;1;124.73;124.73;Cartão;E-commerce
45306;11/09/2024;197;3;656;4;138.53;554.12;Pix;E-commerce
45307;02/09/2024;197;2;190;1;137.03;137.03;Pix;Loja Física
45308;21/09/2024;197;1;675;1;140.25;140.25;Cartão;Loja Física
45309;03/09/2024;197;1;634;1;124.92;124.92;Cartão;Telefone
45310;06/09/2024;197;2;783;3;146.87;440.61;Boleto;E-commerce
45311;08/09/2024;197;1;26;1;128.63;128.63;Cartão;Loja Física
45312;11/09/2024;197;2;424;2;136.6;273.2;Dinheiro;E-commerce
45313;15/09/2024;197;2;86;2;148.9;297.8;Pix;E-commerce
45314;02/09/2024;197;1;269;1;122.75;122.75;Pix;E-commerce
