compra_id;data_compra;produto_id;fornecedor;quantidade_comprada;valor_unitario;valor_total;prazo_entrega_dias;status_compra
1822;07/12/2024;186;Yamaha Parts;67;745.15;49925.05;16;Entregue
1823;13/03/2024;187;Cofap Distrib;74;209.22;15482.28;20;Entregue
1824;18/04/2024;187;Honda Peças;51;220.58;11249.58;18;Pendente
1825;09/05/2024;187;Bosch Distribuição;42;240.41;10097.22;17;Entregue
1826;05/05/2024;187;Magneti Marelli;7;197.8;1384.6;20;Pendente
1827;28/05/2024;187;Yamaha Parts;33;223.31;7369.23;17;Entregue
1828;05/07/2024;187;Cofap Distrib;81;211.58;17137.98;12;Entregue
1829;18/07/2024;187;Cofap Distrib;37;219.9;8136.3;7;Entregue
1830;10/07/2024;187;Honda Peças;30;209.33;6279.9;20;Entregue
1831;26/08/2024;187;Yamaha Parts;40;225.82;9032.8;6;Pendente
1832;19/08/2024;187;NGK Brasil;77;222.02;17095.54;12;Pendente
1833;12/09/2024;187;Cofap Distrib;83;211.13;17523.79;19;Entregue
1834;11/09/2024;187;Cofap Distrib;50;233.28;11664.0;4;Entregue
1835;03/10/2024;187;Honda Peças;46;216.77;9971.42;18;Entregue
1836;28/10/2024;187;Pirelli Brasil;11;236.36;2599.96;7;Entregue
1837;16/02/2024;188;Cofap Distrib;40;1381.12;55244.8;10;Entregue
1838;20/03/2024;188;Yamaha Parts;96;1350.06;129605.76;4;Entregue
1839;09/04/2024;188;Yamaha Parts;95;1285.95;122165.25;17;Entregue
1840;27/07/2024;188;Pirelli Brasil;98;1331.17;130454.66;15;Entregue
1841;22/03/2024;189;Magneti Marelli;61;1715.36;104636.96;17;Cancelada
1842;26/03/2024;189;Honda Peças;16;1815.22;29043.52;12;Entregue
1843;13/05/2024;189;Yamaha Parts;99;1693.41;167647.59;9;Entregue
1844;28/05/2024;189;Cofap Distrib;18;1708.83;30758.94;17;Pendente
1845;04/06/2024;189;Pirelli Brasil;40;1829.08;73163.2;10;Pendente
1846;01/12/2024;189;Magneti Marelli;41;1770.09;72573.69;16;Entregue
1847;09/12/2024;189;Bosch Distribuição;33;1584.53;52289.49;15;Entregue
1848;28/01/2024;190;Magneti Marelli;89;1471.85;130994.65;7;Entregue
1849;20/01/2024;190;NGK Brasil;88;1597.42;140572.96;17;Entregue
1850;17/01/2024;190;Magneti Marelli;21;1623.77;34099.17;18;Entregue
1851;17/03/2024;190;Pirelli Brasil;19;1734.55;32956.45;5;Pendente
1852;21/04/2024;190;Cofap Distrib;10;1709.94;17099.4;15;Entregue
1853;09/05/2024;190;Magneti Marelli;68;1443.32;98145.76;8;Entregue
1854;08/05/2024;190;NGK Brasil;25;1495.6;37390.0;15;Entregue
1855;23/05/2024;190;Pirelli Brasil;78;1708.35;133251.3;18;Pendente
1856;15/07/2024;190;Cofap Distrib;18;1457.58;26236.44;14;Entregue
1857;15/07/2024;190;NGK Brasil;79;1558.27;123103.33;7;Entregue
1858;21/08/2024;190;NGK Brasil;78;1442.4;112507.2;18;Entregue
1859;13/08/2024;190;Cofap Distrib;70;1664.21;116494.7;11;Entregue
1860;22/11/2024;190;Bosch Distribuição;52;1683.63;87548.76;11;Entregue
1861;14/10/2024;191;Honda Peças;100;215.14;21514.0;7;Entregue
1862;15/10/2024;191;Pirelli Brasil;51;203.68;10387.68;15;Entregue
1863;26/11/2024;191;Bosch Distribuição;14;244.48;3422.72;12;Entregue
1864;09/11/2024;191;Bosch Distribuição;22;205.85;4528.7;5;Pendente
1865;04/01/2024;192;Honda Peças;45;20.58;926.1;15;Entregue
1866;17/01/2024;192;Pirelli Brasil;66;18.99;1253.34;6;Entregue
1867;23/03/2024;192;Cofap Distrib;29;21.36;619.44;5;Pendente
1868;04/03/2024;192;Honda Peças;94;20.4;1917.6;13;Entregue
1869;20/03/2024;192;Cofap Distrib;49;18.48;905.52;20;Entregue
1870;02/04/2024;192;Bosch Distribuição;77;18.84;1450.68;9;Entregue
1871;28/06/2024;192;Yamaha Parts;52;19.8;1029.6;18;Entregue
1872;25/10/2024;192;Cofap Distrib;99;21.48;2126.52;10;Pendente
1873;05/10/2024;192;Honda Peças;7;20.17;141.19;16;Entregue
1874;22/11/2024;193;Honda Peças;51;896.58;45725.58;8;Cancelada
1875;09/01/2024;194;Bosch Distribuição;11;585.82;6444.02;6;Entregue
1876;07/01/2024;194;Magneti Marelli;13;656.31;8532.03;16;Entregue
1877;06/01/2024;194;Pirelli Brasil;46;622.49;28634.54;20;Entregue
1878;25/02/2024;194;Cofap Distrib;83;658.12;54623.96;9;Entregue
1879;25/04/2024;194;Honda Peças;65;673.84;43799.6;14;Entregue
1880;15/04/2024;194;Cofap Distrib;69;685.84;47322.96;4;Entregue
1881;09/04/2024;194;NGK Brasil;34;582.8;19815.2;12;Entregue
1882;03/09/2024;194;NGK Brasil;76;691.1;52523.6;15;Entregue
1883;14/09/2024;194;Honda Peças;74;612.84;45350.16;12;Entregue
1884;09/09/2024;194;NGK Brasil;87;670.76;58356.12;5;Entregue
1885;24/06/2024;195;NGK Brasil;59;1004.19;59247.21;5;Pendente
1886;20/11/2024;195;Bosch Distribuição;61;1057.35;64498.35;14;Entregue
1887;08/11/2024;195;Magneti Marelli;33;1194.54;39419.82;20;Entregue
1888;12/11/2024;195;Bosch Distribuição;71;1018.71;72328.41;4;Entregue
1889;23/12/2024;195;Yamaha Parts;10;1069.06;10690.6;4;Entregue
1890;09/12/2024;195;NGK Brasil;21;995.58;20907.18;8;Pendente
1891;07/12/2024;195;NGK Brasil;84;1134.9;95331.6;9;Pendente
1892;19/02/2024;196;Yamaha Parts;13;863.19;11221.47;6;Entregue
1893;13/06/2024;196;Magneti Marelli;33;911.85;30091.05;19;Entregue
1894;21/07/2024;196;Pirelli Brasil;88;841.78;74076.64;10;Entregue
1895;02/07/2024;196;Yamaha Parts;97;877.64;85131.08;12;Entregue
1896;26/07/2024;196;Cofap Distrib;99;886.02;87715.98;4;Entregue
1897;06/11/2024;196;Pirelli Brasil;79;860.06;67944.74;12;Entregue
1898;18/11/2024;196;Bosch Distribuição;75;755.64;56673.0;5;Entregue
1899;06/02/2024;197;Bosch Distribuição;13;78.14;1015.82;13;Pendente
1900;07/03/2024;197;Cofap Distrib;41;92.81;3805.21;18;Entregue
1901;21/05/2024;197;Magneti Marelli;79;88.81;7015.99;13;Entregue
1902;25/05/2024;197;Honda Peças;7;82.5;577.5;9;Entregue
1903;26/05/2024;197;NGK Brasil;6;88.3;529.8;20;Entregue
1904;01/07/2024;197;Cofap Distrib;95;83.39;7922.05;4;Entregue
1905;18/07/2024;197;Cofap Distrib;29;87.67;2542.43;15;Entregue
1906;27/08/2024;197;Cofap Distrib;35;85.8;3003.0;20;Entregue
1907;05/08/2024;197;Cofap Distrib;46;85.27;3922.42;8;Entregue
1908;11/08/2024;197;NGK Brasil;81;76.71;6213.51;14;Entregue
1909;26/10/2024;197;Honda Peças;75;79.49;5961.75;11;Entregue
1910;28/01/2024;198;Cofap Distrib;72;1279.37;92114.64;4;Entregue
1911;14/02/2024;198;Magneti Marelli;84;1300.47;109239.48;9;Entregue
1912;04/02/2024;198;Cofap Distrib;22;1331.16;29285.52;14;Entregue
1913;01/02/2024;198;Yamaha Parts;56;1291.88;72345.28;15;Entregue
1914;27/04/2024;198;Cofap Distrib;37;1203.77;44539.49;11;Entregue
1915;15/04/2024;198;Pirelli Brasil;10;1323.23;13232.3;4;Entregue
1916;14/06/2024;198;NGK Brasil;73;1367.2;99805.6;7;Pendente
1917;27/10/2024;198;Honda Peças;8;1385.28;11082.24;15;Entregue
1918;17/01/2024;199;Honda Peças;11;1393.43;15327.73;6;Entregue
1919;21/02/2024;199;Bosch Distribuição;91;1409.82;128293.62;14;Entregue
1920;11/02/2024;199;NGK Brasil;81;1576.91;127729.71;11;Entregue
1921;14/02/2024;199;Pirelli Brasil;93;1536.22;142868.46;16;Entregue
1922;25/03/2024;199;NGK Brasil;57;1652.76;94207.32;16;Entregue
1923;02/04/2024;199;Pirelli Brasil;45;1507.38;67832.1;19;Pendente
1924;05/04/2024;199;Bosch Distribuição;18;1546.71;27840.78;12;Entregue
1925;08/04/2024;199;Magneti Marelli;67;1430.99;95876.33;8;Entregue
1926;28/05/2024;199;Magneti Marelli;19;1531.59;29100.21;10;Entregue
1927;23/05/2024;199;NGK Brasil;79;1622.51;128178.29;11;Entregue
1928;26/03/2024;200;Pirelli Brasil;62;72.41;4489.42;6;Entregue
1929;19/03/2024;200;Honda Peças;90;68.88;6199.2;12;Entregue
1930;01/03/2024;200;Magneti Marelli;66;66.33;4377.78;11;Entregue
1931;25/09/2024;200;Honda Peças;8;64.68;517.44;20;Entregue
1932;02/12/2024;200;Yamaha Parts;35;63.94;2237.9;8;Entregue
1933;05/12/2024;200;Cofap Distrib;32;66.09;2114.88;9;Entregue
1934;10/12/2024;200;NGK Brasil;6;67.75;406.5;18;Entregue
1935;26/01/2024;201;Cofap Distrib;25;582.73;14568.25;7;Entregue
1936;25/01/2024;201;Pirelli Brasil;5;590.56;2952.8;11;Entregue
1937;20/01/2024;201;Cofap Distrib;39;656.25;25593.75;20;Pendente
1938;11/02/2024;201;NGK Brasil;99;567.29;56161.71;18;Entregue
1939;23/02/2024;201;Bosch Distribuição;72;649.57;46769.04;16;Entregue
1940;25/04/2024;201;NGK Brasil;53;681.56;36122.68;13;Entregue
1941;11/04/2024;201;NGK Brasil;66;649.7;42880.2;14;Entregue
1942;12/04/2024;201;Honda Peças;23;628.16;14447.68;13;Entregue
1943;18/01/2024;202;Bosch Distribuição;42;1209.47;50797.74;13;Entregue
1944;03/01/2024;202;Cofap Distrib;63;1434.38;90365.94;4;Entregue
1945;03/01/2024;202;Bosch Distribuição;14;1251.08;17515.12;7;Entregue
1946;21/04/2024;202;Yamaha Parts;85;1414.49;120231.65;20;Entregue
1947;04/06/2024;202;Magneti Marelli;96;1315.03;126242.88;9;Entregue
1948;15/06/2024;202;Yamaha Parts;47;1240.93;58323.71;9;Entregue
1949;04/06/2024;202;Pirelli Brasil;30;1340.54;40216.2;4;Cancelada
1950;21/07/2024;202;Honda Peças;9;1358.05;12222.45;18;Entregue
1951;06/09/2024;202;Cofap Distrib;99;1216.07;120390.93;13;Entregue
1952;03/09/2024;202;NGK Brasil;22;1426.48;31382.56;3;Cancelada
1953;20/01/2024;203;Pirelli Brasil;48;667.32;32031.36;17;Entregue
1954;10/01/2024;203;Yamaha Parts;44;793.74;34924.56;17;Entregue
1955;05/06/2024;203;Bosch Distribuição;42;681.82;28636.44;7;Entregue
1956;09/08/2024;203;Pirelli Brasil;68;778.87;52963.16;4;Entregue
1957;12/10/2024;203;NGK Brasil;95;761.68;72359.6;5;Cancelada
1958;26/12/2024;203;Yamaha Parts;53;680.33;36057.49;20;Entregue
1959;21/12/2024;203;NGK Brasil;7;716.86;5018.02;9;Pendente
1960;08/02/2024;204;Yamaha Parts;61;1323.49;80732.89;18;Entregue
1961;05/02/2024;204;Cofap Distrib;14;1420.24;19883.36;6;Entregue
1962;19/02/2024;204;Magneti Marelli;82;1488.72;122075.04;19;Entregue
1963;24/08/2024;204;Cofap Distrib;65;1377.21;89518.65;13;Cancelada
1964;10/08/2024;204;Bosch Distribuição;94;1334.1;125405.4;16;Entregue
1965;19/08/2024;204;Bosch Distribuição;41;1309.07;53671.87;8;Entregue
1966;06/09/2024;204;NGK Brasil;10;1422.61;14226.1;20;Pendente
1967;13/12/2024;204;NGK Brasil;95;1359.96;129196.2;4;Entregue
1968;18/04/2024;205;Honda Peças;98;855.07;83796.86;20;Entregue
1969;28/04/2024;205;Honda Peças;50;816.53;40826.5;9;Entregue
1970;25/06/2024;205;Pirelli Brasil;10;769.88;7698.8;6;Entregue
1971;10/07/2024;205;Magneti Marelli;88;824.02;72513.76;14;Entregue
1972;28/07/2024;205;Pirelli Brasil;59;893.24;52701.16;18;Entregue
1973;15/09/2024;205;NGK Brasil;77;884.32;68092.64;4;Entregue
1974;15/09/2024;205;Cofap Distrib;99;768.41;76072.59;3;Entregue
1975;23/09/2024;205;Cofap Distrib;24;826.97;19847.28;19;Entregue
1976;07/10/2024;205;Bosch Distribuição;36;925.84;33330.24;3;Entregue
1977;25/10/2024;205;Bosch Distribuição;22;779.5;17149.0;20;Entregue
1978;24/10/2024;205;Honda Peças;69;903.74;62358.06;8;Entregue
1979;25/12/2024;205;Honda Peças;62;814.92;50525.04;19;Entregue
1980;24/01/2024;206;Magneti Marelli;86;1098.48;94469.28;11;Entregue
1981;07/04/2024;206;Honda Peças;69;951.91;65681.79;12;Entregue
1982;16/04/2024;206;Honda Peças;69;954.17;65837.73;7;Entregue
1983;18/04/2024;206;Magneti Marelli;44;1025.44;45119.36;17;Entregue
1984;18/05/2024;206;Cofap Distrib;46;958.68;44099.28;16;Pendente
1985;26/07/2024;206;Pirelli Brasil;56;1030.3;57696.8;12;Entregue
1986;01/07/2024;206;Bosch Distribuição;88;1087.45;95695.6;14;Entregue
1987;12/07/2024;206;Honda Peças;53;968.58;51334.74;10;Entregue
1988;18/08/2024;206;Honda Peças;10;1057.95;10579.5;11;Entregue
1989;27/08/2024;206;Bosch Distribuição;79;1067.83;84358.57;12;Entregue
1990;15/08/2024;206;Honda Peças;50;978.01;48900.5;10;Pendente
1991;03/09/2024;206;Pirelli Brasil;28;1026.47;28741.16;15;Entregue
1992;27/12/2024;206;Honda Peças;98;1082.0;106036.0;9;Pendente
1993;06/12/2024;206;Yamaha Parts;85;982.74;83532.9;14;Entregue
1994;08/03/2024;207;Yamaha Parts;82;1446.79;118636.78;10;Entregue
1995;14/03/2024;207;Cofap Distrib;37;1319.61;48825.57;19;Entregue
1996;18/03/2024;207;NGK Brasil;55;1368.57;75271.35;12;Entregue
1997;23/04/2024;207;NGK Brasil;7;1412.43;9887.01;16;Pendente
1998;10/05/2024;207;NGK Brasil;38;1427.7;54252.6;6;Entregue
1999;03/05/2024;207;Magneti Marelli;35;1255.59;43945.65;3;Pendente
2000;28/05/2024;207;NGK Brasil;63;1265.72;79740.36;19;Entregue
2001;14/06/2024;207;Yamaha Parts;47;1259.8;59210.6;8;Entregue
2002;26/06/2024;207;Honda Peças;77;1203.61;92677.97;3;Entregue
2003;22/06/2024;207;Yamaha Parts;58;1410.77;81824.66;4;Cancelada
2004;28/08/2024;207;Magneti Marelli;13;1283.27;16682.51;16;Entregue
2005;02/08/2024;207;Magneti Marelli;37;1451.92;53721.04;10;Pendente
2006;22/08/2024;207;NGK Brasil;43;1355.05;58267.15;19;Pendente
2007;27/09/2024;207;Magneti Marelli;54;1312.14;70855.56;20;Entregue
2008;27/09/2024;207;Cofap Distrib;51;1239.48;63213.48;14;Entregue
2009;24/11/2024;207;Magneti Marelli;43;1227.46;52780.78;16;Entregue
2010;05/11/2024;207;Magneti Marelli;87;1397.84;121612.08;15;Entregue
2011;14/11/2024;207;Yamaha Parts;91;1221.62;111167.42;14;Entregue
2012;02/01/2024;208;Honda Peças;79;770.67;60882.93;19;Entregue
2013;16/01/2024;208;Pirelli Brasil;5;700.22;3501.1;7;Entregue
2014;02/02/2024;208;Honda Peças;10;704.19;7041.9;9;Entregue
2015;19/02/2024;208;Bosch Distribuição;52;743.87;38681.24;7;Entregue
2016;10/02/2024;208;Honda Peças;93;740.75;68889.75;4;Entregue
2017;07/04/2024;208;Yamaha Parts;61;783.42;47788.62;12;Entregue
2018;01/04/2024;208;Magneti Marelli;98;731.94;71730.12;20;Entregue
2019;02/04/2024;208;Magneti Marelli;70;738.26;51678.2;3;Pendente
2020;19/05/2024;208;Magneti Marelli;60;743.04;44582.4;19;Entregue
2021;23/05/2024;208;Pirelli Brasil;74;732.36;54194.64;11;Entregue
2022;17/05/2024;208;Pirelli Brasil;60;789.35;47361.0;11;Entregue
2023;01/07/2024;208;Yamaha Parts;11;726.77;7994.47;10;Pendente
2024;15/07/2024;208;Bosch Distribuição;25;820.49;20512.25;10;Entregue
2025;11/08/2024;208;Yamaha Parts;54;806.76;43565.04;18;Entregue
2026;07/09/2024;208;Bosch Distribuição;92;731.07;67258.44;12;Entregue
2027;24/09/2024;208;Honda Peças;30;702.63;21078.9;4;Entregue
2028;07/10/2024;208;Magneti Marelli;62;797.3;49432.6;17;Entregue
2029;15/10/2024;208;Magneti Marelli;78;825.85;64416.3;12;Entregue
2030;04/12/2024;208;Magneti Marelli;92;717.83;66040.36;18;Cancelada
2031;27/12/2024;208;Pirelli Brasil;49;759.47;37214.03;8;Pendente
2032;28/01/2024;209;Magneti Marelli;46;1435.51;66033.46;7;Entregue
2033;21/01/2024;209;Bosch Distribuição;97;1450.69;140716.93;3;Entregue
2034;22/01/2024;209;Cofap Distrib;96;1472.99;141407.04;6;Entregue
2035;12/02/2024;209;Cofap Distrib;19;1261.13;23961.47;13;Pendente
2036;13/02/2024;209;Honda Peças;18;1393.57;25084.26;20;Entregue
2037;17/10/2024;209;Honda Peças;82;1260.51;103361.82;6;Entregue
2038;08/12/2024;209;NGK Brasil;59;1291.67;76208.53;3;Entregue
2039;09/12/2024;209;Cofap Distrib;15;1406.4;21096.0;12;Cancelada
2040;20/12/2024;209;Cofap Distrib;66;1373.32;90639.12;3;Entregue
2041;14/02/2024;210;Cofap Distrib;88;55.77;4907.76;19;Entregue
2042;17/02/2024;210;Cofap Distrib;11;46.44;510.84;9;Entregue
2043;25/04/2024;210;Pirelli Brasil;90;54.1;4869.0;10;Entregue
2044;09/04/2024;210;Yamaha Parts;90;49.05;4414.5;12;Entregue
2045;21/07/2024;210;Yamaha Parts;53;47.8;2533.4;15;Entregue
2046;07/07/2024;210;NGK Brasil;96;52.07;4998.72;10;Entregue
2047;07/08/2024;210;Pirelli Brasil;25;49.13;1228.25;7;Entregue
2048;04/09/2024;210;Cofap Distrib;92;49.6;4563.2;18;Cancelada
2049;03/09/2024;210;Yamaha Parts;78;54.36;4240.08;19;Pendente
2050;17/03/2024;211;Cofap Distrib;81;1087.34;88074.54;11;Entregue
2051;05/03/2024;211;NGK Brasil;36;1097.44;39507.84;7;Entregue
2052;14/03/2024;211;Pirelli Brasil;7;1036.31;7254.17;17;Entregue
2053;01/07/2024;211;Pirelli Brasil;54;1013.28;54717.12;19;Entregue
2054;05/11/2024;211;Cofap Distrib;99;1019.77;100957.23;16;Entregue
2055;02/11/2024;211;Yamaha Parts;83;1022.71;84884.93;3;Cancelada
2056;09/11/2024;211;Honda Peças;58;1129.68;65521.44;17;Entregue
2057;12/01/2024;212;Yamaha Parts;57;844.73;48149.61;6;Cancelada
2058;14/01/2024;212;Pirelli Brasil;6;973.04;5838.24;7;Entregue
2059;24/03/2024;212;Magneti Marelli;31;876.59;27174.29;15;Entregue
2060;03/08/2024;212;Bosch Distribuição;12;906.84;10882.08;4;Entregue
2061;26/08/2024;212;Pirelli Brasil;26;916.99;23841.74;13;Entregue
2062;27/09/2024;212;Magneti Marelli;19;995.86;18921.34;4;Entregue
2063;02/11/2024;212;Yamaha Parts;51;865.21;44125.71;17;Entregue
2064;02/11/2024;212;Pirelli Brasil;68;1027.85;69893.8;19;Pendente
2065;05/11/2024;212;Bosch Distribuição;50;848.02;42401.0;9;Entregue
2066;10/12/2024;212;NGK Brasil;69;916.65;63248.85;13;Entregue
2067;26/12/2024;212;Yamaha Parts;47;1009.7;47455.9;12;Entregue
2068;05/12/2024;212;Yamaha Parts;52;886.28;46086.56;4;Pendente
2069;06/07/2024;213;Honda Peças;49;888.33;43528.17;6;Entregue
2070;25/07/2024;213;Pirelli Brasil;18;763.46;13742.28;4;Entregue
2071;04/07/2024;213;Magneti Marelli;77;794.48;61174.96;9;Entregue
2072;10/08/2024;213;Yamaha Parts;53;884.93;46901.29;14;Entregue
2073;24/08/2024;213;NGK Brasil;57;868.88;49526.16;18;Entregue
2074;04/08/2024;213;Cofap Distrib;83;926.17;76872.11;3;Entregue
2075;14/09/2024;213;Bosch Distribuição;23;840.1;19322.3;4;Entregue
2076;11/09/2024;213;Bosch Distribuição;74;852.04;63050.96;17;Entregue
2077;19/10/2024;213;Magneti Marelli;68;916.81;62343.08;13;Entregue
2078;21/12/2024;213;NGK Brasil;41;797.37;32692.17;4;Entregue
2079;23/12/2024;213;Honda Peças;55;907.83;49930.65;3;Entregue
2080;17/12/2024;213;Yamaha Parts;48;834.42;40052.16;4;Pendente
2081;13/03/2024;214;Magneti Marelli;34;1424.87;48445.58;3;Entregue
2082;11/03/2024;214;Magneti Marelli;69;1248.18;86124.42;18;Entregue
2083;12/04/2024;214;Honda Peças;33;1378.96;45505.68;12;Entregue
2084;08/05/2024;214;Cofap Distrib;14;1250.22;17503.08;7;Pendente
2085;13/05/2024;214;NGK Brasil;72;1481.35;106657.2;3;Entregue
2086;27/05/2024;214;Honda Peças;40;1371.62;54864.8;10;Entregue
2087;10/09/2024;214;Bosch Distribuição;73;1453.09;106075.57;12;Pendente
2088;23/09/2024;214;Magneti Marelli;73;1397.47;102015.31;4;Entregue
2089;28/10/2024;214;Bosch Distribuição;31;1319.78;40913.18;13;Pendente
2090;16/10/2024;214;Pirelli Brasil;27;1307.97;35315.19;11;Entregue
2091;04/10/2024;214;Honda Peças;36;1387.84;49962.24;12;Entregue
2092;02/11/2024;214;Honda Peças;75;1484.71;111353.25;15;Entregue
2093;18/05/2024;215;NGK Brasil;98;880.47;86286.06;15;Entregue
2094;07/05/2024;215;Cofap Distrib;80;877.22;70177.6;9;Entregue
2095;24/06/2024;215;Bosch Distribuição;46;951.75;43780.5;5;Entregue
2096;24/07/2024;215;Cofap Distrib;55;828.38;45560.9;16;Pendente
2097;02/07/2024;215;Honda Peças;32;883.47;28271.04;14;Entregue
2098;24/08/2024;215;Pirelli Brasil;76;842.52;64031.52;17;Entregue
2099;19/08/2024;215;Honda Peças;35;841.4;29449.0;17;Entregue
2100;13/11/2024;215;Bosch Distribuição;9;845.63;7610.67;19;Entregue
2101;24/11/2024;215;NGK Brasil;44;976.2;42952.8;9;Entregue
2102;21/11/2024;215;Bosch Distribuição;40;946.36;37854.4;12;Entregue
2103;13/03/2024;216;Bosch Distribuição;5;1043.67;5218.35;10;Entregue
2104;21/05/2024;216;Yamaha Parts;31;980.49;30395.19;12;Entregue
2105;01/07/2024;216;Yamaha Parts;45;1123.18;50543.1;11;Entregue
2106;06/10/2024;216;Bosch Distribuição;26;1084.91;28207.66;4;Entregue
2107;17/10/2024;216;Magneti Marelli;89;1100.74;97965.86;8;Entregue
2108;01/10/2024;216;NGK Brasil;48;1031.84;49528.32;10;Entregue
2109;04/11/2024;216;NGK Brasil;11;985.46;10840.06;3;Entregue
2110;18/11/2024;216;NGK Brasil;34;983.34;33433.56;4;Pendente
2111;13/11/2024;216;Honda Peças;19;1100.86;20916.34;9;Pendente
2112;20/12/2024;216;Yamaha Parts;80;1005.02;80401.6;15;Entregue
2113;12/12/2024;216;Pirelli Brasil;16;1081.84;17309.44;7;Pendente
2114;20/04/2024;217;Yamaha Parts;29;1097.74;31834.46;8;Entregue
2115;15/04/2024;217;NGK Brasil;58;1034.61;60007.38;7;Pendente
2116;18/04/2024;217;Bosch Distribuição;65;1114.22;72424.3;20;Entregue
2117;05/08/2024;217;Magneti Marelli;20;1024.74;20494.8;13;Entregue
2118;23/08/2024;217;Bosch Distribuição;64;1069.83;68469.12;16;Entregue
2119;18/03/2024;218;Honda Peças;83;1397.98;116032.34;6;Entregue
2120;02/03/2024;218;NGK Brasil;49;1467.79;71921.71;18;Entregue
2121;21/04/2024;218;Yamaha Parts;83;1477.03;122593.49;5;Entregue
2122;02/04/2024;218;Bosch Distribuição;30;1312.63;39378.9;17;Pendente
2123;09/04/2024;218;Magneti Marelli;8;1551.13;12409.04;17;Entregue
2124;06/05/2024;218;Cofap Distrib;7;1494.83;10463.81;4;Entregue
2125;10/05/2024;218;Honda Peças;58;1467.85;85135.3;13;Entregue
2126;24/05/2024;218;Pirelli Brasil;45;1314.25;59141.25;19;Entregue
2127;13/06/2024;218;NGK Brasil;97;1387.28;134566.16;5;Cancelada
2128;12/06/2024;218;Magneti Marelli;57;1504.64;85764.48;3;Entregue
2129;13/09/2024;218;Honda Peças;24;1358.52;32604.48;15;Entregue
2130;21/10/2024;218;Magneti Marelli;68;1392.64;94699.52;12;Entregue
2131;20/10/2024;218;Bosch Distribuição;76;1460.24;110978.24;7;Entregue
2132;06/12/2024;218;Pirelli Brasil;41;1408.76;57759.16;19;Entregue
2133;18/08/2024;219;Magneti Marelli;54;1770.68;95616.72;17;Entregue
2134;03/01/2024;220;Cofap Distrib;57;902.3;51431.1;9;Entregue
2135;13/01/2024;220;Bosch Distribuição;92;870.75;80109.0;6;Entregue
2136;03/06/2024;220;Yamaha Parts;46;912.86;41991.56;9;Entregue
2137;09/06/2024;220;Cofap Distrib;72;800.92;57666.24;19;Entregue
2138;11/07/2024;220;Pirelli Brasil;18;870.48;15668.64;13;Entregue
2139;04/08/2024;220;Magneti Marelli;9;917.93;8261.37;5;Entregue
2140;01/08/2024;220;Magneti Marelli;29;842.25;24425.25;14;Cancelada
2141;15/08/2024;220;Honda Peças;8;818.71;6549.68;8;Entregue
2142;13/10/2024;220;Honda Peças;21;810.91;17029.11;9;Entregue
2143;07/11/2024;220;Pirelli Brasil;69;887.72;61252.68;3;Entregue
2144;06/11/2024;220;NGK Brasil;47;776.85;36511.95;6;Entregue
2145;26/03/2024;221;Yamaha Parts;71;1358.64;96463.44;6;Entregue
2146;06/03/2024;221;Honda Peças;15;1306.18;19592.7;12;Entregue
2147;13/03/2024;221;Magneti Marelli;17;1354.73;23030.41;16;Entregue
2148;23/08/2024;221;Bosch Distribuição;44;1363.91;60012.04;10;Pendente
2149;08/08/2024;221;NGK Brasil;90;1206.25;108562.5;13;Entregue
2150;27/08/2024;221;NGK Brasil;78;1398.14;109054.92;4;Entregue
2151;22/09/2024;221;Bosch Distribuição;38;1374.98;52249.24;3;Entregue
2152;24/09/2024;221;Cofap Distrib;39;1423.71;55524.69;10;Entregue
2153;03/10/2024;221;NGK Brasil;12;1355.46;16265.52;7;Entregue
2154;27/10/2024;221;Bosch Distribuição;43;1341.21;57672.03;12;Entregue
2155;21/10/2024;221;Bosch Distribuição;32;1421.31;45481.92;17;Entregue
2156;17/12/2024;221;Magneti Marelli;60;1411.54;84692.4;19;Entregue
2157;15/12/2024;221;Cofap Distrib;62;1287.17;79804.54;15;Entregue
